seq_id,seq_category,category,det_object_id,n_obs,median_sqrt_area,net_disp_px,net_disp_ratio,frac_frames_in_mot,in_mot
satmtb/airplane/50,airplane,airplane,16,141,29.87,0.0,0.0,0.0,False
satmtb/airplane/50,airplane,airplane,17,141,43.25,0.0,0.0,0.0,False
satmtb/airplane/50,airplane,airplane,18,141,41.14,22.3,0.542,1.0,True
satmtb/airplane/50,airplane,airplane,19,141,32.16,19.21,0.597,1.0,True
satmtb/airplane/51,airplane,airplane,1,53,61.15,18.73,0.306,1.0,True
satmtb/airplane/51,airplane,airplane,2,53,45.45,0.0,0.0,0.0,False
satmtb/airplane/51,airplane,airplane,3,53,45.9,0.0,0.0,0.0,False
satmtb/airplane/51,airplane,airplane,4,53,34.72,0.0,0.0,0.0,False
satmtb/airplane/51,airplane,airplane,5,53,56.87,690.73,12.146,1.0,True
satmtb/airplane/52,airplane,airplane,1,137,43.27,793.31,18.335,1.0,True
satmtb/airplane/53,airplane,airplane,0001,326,50.36,16.27,0.323,0.0,False
satmtb/airplane/53,airplane,airplane,0002,326,41.99,16.18,0.385,0.0,False
satmtb/airplane/53,airplane,airplane,0003,326,19.6,18.26,0.932,0.0,False
satmtb/airplane/53,airplane,airplane,0004,326,18.15,19.15,1.055,0.0,False
satmtb/airplane/53,airplane,airplane,0005,326,51.89,17.7,0.341,0.0,False
satmtb/airplane/53,airplane,airplane,0006,326,19.43,19.27,0.992,0.0,False
satmtb/airplane/53,airplane,airplane,0007,326,23.56,18.69,0.793,0.0,False
satmtb/airplane/53,airplane,airplane,0008,326,21.12,19.84,0.939,0.0,False
satmtb/airplane/53,airplane,airplane,0009,326,22.25,19.84,0.892,0.0,False
satmtb/airplane/53,airplane,airplane,0010,326,13.3,20.31,1.527,0.0,False
satmtb/airplane/53,airplane,airplane,0011,326,14.21,21.0,1.477,0.0,False
satmtb/airplane/53,airplane,airplane,0012,326,16.3,19.63,1.205,0.0,False
satmtb/airplane/53,airplane,airplane,0013,327,21.17,164.16,7.754,1.0,True
satmtb/airplane/53,airplane,airplane,0014,326,41.26,27.44,0.665,1.0,True
satmtb/airplane/53,airplane,airplane,0015,326,39.72,301.01,7.579,1.0,True
satmtb/airplane/53,airplane,airplane,0016,326,30.28,15.1,0.499,0.0,False
satmtb/airplane/53,airplane,airplane,0017,326,30.74,19.55,0.636,0.0,False
satmtb/airplane/53,airplane,airplane,0018,326,34.12,15.26,0.447,0.0,False
satmtb/airplane/53,airplane,airplane,0019,326,32.32,16.56,0.513,0.0,False
satmtb/airplane/53,airplane,airplane,0020,326,33.49,18.0,0.537,0.0,False
satmtb/airplane/53,airplane,airplane,0021,327,32.76,190.99,5.83,0.997,True
satmtb/airplane/53,airplane,airplane,0022,326,24.99,74.43,2.979,1.0,True
satmtb/airplane/53,airplane,airplane,0024,2,10.14,19.82,1.956,0.0,False
satmtb/airplane/53,airplane,airplane,0025,2,10.85,19.24,1.773,0.0,False
satmtb/airplane/53,airplane,airplane,0026,2,9.65,20.16,2.089,0.0,False
satmtb/airplane/53,airplane,airplane,0023,298,36.02,1719.53,47.744,1.0,True
satmtb/airplane/54,airplane,airplane,0001,325,53.72,2.14,0.04,0.0,False
satmtb/airplane/54,airplane,airplane,0002,325,53.13,3.32,0.062,0.0,False
satmtb/airplane/54,airplane,airplane,0003,325,48.39,2.92,0.06,0.0,False
satmtb/airplane/54,airplane,airplane,0004,325,45.94,2.83,0.062,0.0,False
satmtb/airplane/54,airplane,airplane,0005,325,55.57,3.99,0.072,0.0,False
satmtb/airplane/54,airplane,airplane,0006,325,53.54,4.32,0.081,0.0,False
satmtb/airplane/54,airplane,airplane,0007,325,53.49,4.44,0.083,0.0,False
satmtb/airplane/54,airplane,airplane,0008,325,40.08,3.59,0.09,0.0,False
satmtb/airplane/54,airplane,airplane,0009,325,44.72,2.55,0.057,0.0,False
satmtb/airplane/54,airplane,airplane,0010,325,25.31,3.54,0.14,0.0,False
satmtb/airplane/54,airplane,airplane,0011,325,50.93,4.17,0.082,0.0,False
satmtb/airplane/54,airplane,airplane,0012,325,44.69,4.86,0.109,0.0,False
satmtb/airplane/54,airplane,airplane,0013,325,43.43,5.34,0.123,0.0,False
satmtb/airplane/54,airplane,airplane,0014,325,41.31,4.3,0.104,0.0,False
satmtb/airplane/54,airplane,airplane,0015,199,11.25,1174.16,104.395,1.0,True
satmtb/airplane/54,airplane,airplane,0016,325,19.33,281.86,14.583,1.0,True
satmtb/airplane/54,airplane,airplane,0017,35,46.96,198.17,4.22,1.0,True
satmtb/airplane/55,airplane,airplane,0001,325,24.87,1.39,0.056,0.0,False
satmtb/airplane/55,airplane,airplane,0002,325,26.03,1.62,0.062,0.0,False
satmtb/airplane/55,airplane,airplane,0003,325,26.65,1.67,0.063,0.0,False
satmtb/airplane/55,airplane,airplane,0004,325,25.06,1.15,0.046,0.0,False
satmtb/airplane/55,airplane,airplane,0005,325,24.99,0.39,0.015,0.0,False
satmtb/airplane/55,airplane,airplane,0006,325,24.99,0.59,0.024,0.0,False
satmtb/airplane/55,airplane,airplane,0007,325,26.72,1.35,0.05,0.0,False
satmtb/airplane/55,airplane,airplane,0008,325,34.94,2.1,0.06,0.0,False
satmtb/airplane/55,airplane,airplane,0009,325,33.46,2.02,0.06,0.0,False
satmtb/airplane/55,airplane,airplane,0010,325,12.38,2.53,0.205,0.0,False
satmtb/airplane/55,airplane,airplane,0011,325,39.03,2.55,0.065,0.0,False
satmtb/airplane/55,airplane,airplane,0012,325,38.74,0.9,0.023,0.0,False
satmtb/airplane/55,airplane,airplane,0013,325,38.38,0.84,0.022,0.0,False
satmtb/airplane/55,airplane,airplane,0014,325,28.89,4.09,0.141,0.0,False
satmtb/airplane/55,airplane,airplane,0015,325,28.94,2.18,0.075,0.0,False
satmtb/airplane/55,airplane,airplane,0016,325,28.66,2.98,0.104,0.0,False
satmtb/airplane/55,airplane,airplane,0017,325,10.48,3.23,0.308,0.0,False
satmtb/airplane/55,airplane,airplane,0018,325,10.41,3.55,0.341,0.0,False
satmtb/airplane/55,airplane,airplane,0019,325,45.4,1.71,0.038,0.0,False
satmtb/airplane/55,airplane,airplane,0020,325,36.41,3.73,0.102,0.0,False
satmtb/airplane/55,airplane,airplane,0021,325,37.73,2.69,0.071,0.0,False
satmtb/airplane/55,airplane,airplane,0022,325,36.38,1731.56,47.601,1.0,True
satmtb/airplane/55,airplane,airplane,0023,325,12.91,1.39,0.108,0.0,False
satmtb/airplane/55,airplane,airplane,0024,44,11.14,210.94,18.936,1.0,True
satmtb/airplane/56,airplane,airplane,0001,326,24.53,225.8,9.206,1.0,True
satmtb/airplane/56,airplane,airplane,0002,139,22.56,311.17,13.791,1.0,True
satmtb/airplane/57,airplane,airplane,0001,290,38.9,2.46,0.063,0.0,False
satmtb/airplane/57,airplane,airplane,0002,290,40.49,1.3,0.032,0.0,False
satmtb/airplane/57,airplane,airplane,0003,290,41.01,2.03,0.049,0.0,False
satmtb/airplane/57,airplane,airplane,0004,290,38.54,2.34,0.061,0.0,False
satmtb/airplane/57,airplane,airplane,0005,290,37.28,3.16,0.085,0.0,False
satmtb/airplane/57,airplane,airplane,0006,290,43.69,2.51,0.057,0.0,False
satmtb/airplane/57,airplane,airplane,0007,290,44.44,3.18,0.072,0.0,False
satmtb/airplane/57,airplane,airplane,0008,290,43.48,3.23,0.074,0.0,False
satmtb/airplane/57,airplane,airplane,0009,290,45.17,3.45,0.076,0.0,False
satmtb/airplane/57,airplane,airplane,0010,290,38.05,4.39,0.115,0.0,False
satmtb/airplane/57,airplane,airplane,0011,290,43.96,3.27,0.074,0.0,False
satmtb/airplane/57,airplane,airplane,0012,290,43.03,1.43,0.033,0.0,False
satmtb/airplane/57,airplane,airplane,0013,290,45.35,3.77,0.083,0.0,False
satmtb/airplane/57,airplane,airplane,0014,290,45.99,3.78,0.082,0.0,False
satmtb/airplane/57,airplane,airplane,0015,290,38.43,3.37,0.088,0.0,False
satmtb/airplane/57,airplane,airplane,0016,290,42.53,3.42,0.08,0.0,False
satmtb/airplane/57,airplane,airplane,0017,290,43.31,2.15,0.05,0.0,False
satmtb/airplane/57,airplane,airplane,0018,290,39.73,3.46,0.087,0.0,False
satmtb/airplane/57,airplane,airplane,0019,290,39.72,2.99,0.075,0.0,False
satmtb/airplane/57,airplane,airplane,0020,290,44.28,2.68,0.061,0.0,False
satmtb/airplane/57,airplane,airplane,0021,290,44.04,2.43,0.055,0.0,False
satmtb/airplane/57,airplane,airplane,0022,290,39.69,2.04,0.051,0.0,False
satmtb/airplane/57,airplane,airplane,0023,290,43.94,2.91,0.066,0.0,False
satmtb/airplane/57,airplane,airplane,0024,290,21.58,22.19,1.028,1.0,True
satmtb/airplane/57,airplane,airplane,0025,290,43.22,37.94,0.878,1.0,True
satmtb/airplane/57,airplane,airplane,0026,290,38.42,156.03,4.062,1.0,True
satmtb/airplane/58,airplane,airplane,0001,143,23.11,140.94,6.1,1.0,True
satmtb/airplane/58,airplane,airplane,0002,69,25.98,44.5,1.713,1.0,True
satmtb/airplane/59,airplane,airplane,0001,144,47.38,3.55,0.075,0.0,False
satmtb/airplane/59,airplane,airplane,0002,144,28.58,3.46,0.121,0.0,False
satmtb/airplane/59,airplane,airplane,0003,144,29.12,129.87,4.459,1.0,True
satmtb/airplane/59,airplane,airplane,0004,144,50.48,2.43,0.048,0.0,False
satmtb/airplane/60,airplane,airplane,0001,143,27.04,184.4,6.818,1.0,True
satmtb/airplane/60,airplane,airplane,0002,143,28.02,163.33,5.829,1.0,True
satmtb/airplane/60,airplane,airplane,0003,143,41.11,0.71,0.017,0.0,False
satmtb/airplane/60,airplane,airplane,0004,143,27.18,0.97,0.036,0.0,False
satmtb/airplane/60,airplane,airplane,0005,143,42.21,1.21,0.029,0.0,False
satmtb/airplane/60,airplane,airplane,0006,143,29.23,0.0,0.0,0.0,False
satmtb/airplane/60,airplane,airplane,0007,143,24.89,0.0,0.0,0.0,False
satmtb/airplane/60,airplane,airplane,0008,143,43.36,0.0,0.0,0.0,False
satmtb/airplane/60,airplane,airplane,0009,143,27.54,0.55,0.02,0.0,False
satmtb/airplane/60,airplane,airplane,0010,143,25.27,5.2,0.206,0.0,False
satmtb/airplane/60,airplane,airplane,0011,143,23.45,0.0,0.0,0.0,False
satmtb/airplane/60,airplane,airplane,0012,143,22.42,0.0,0.0,0.0,False
satmtb/airplane/60,airplane,airplane,0013,143,26.43,0.4,0.015,0.0,False
satmtb/airplane/60,airplane,airplane,0014,143,23.79,0.36,0.015,0.0,False
satmtb/airplane/60,airplane,airplane,0015,143,22.56,36.93,1.637,1.0,True
satmtb/airplane/60,airplane,airplane,0016,143,24.87,0.99,0.04,0.0,False
satmtb/airplane/60,airplane,airplane,0017,143,23.94,0.89,0.037,0.0,False
satmtb/airplane/60,airplane,airplane,0018,143,24.28,1.07,0.044,0.0,False
satmtb/airplane/60,airplane,airplane,0019,143,37.68,0.0,0.0,0.0,False
satmtb/airplane/60,airplane,airplane,0020,143,19.16,0.37,0.019,0.0,False
satmtb/airplane/60,airplane,airplane,0021,143,24.55,2.24,0.091,0.0,False
satmtb/airplane/60,airplane,airplane,0022,143,20.59,0.99,0.048,0.0,False
satmtb/airplane/60,airplane,airplane,0023,143,23.89,1.49,0.063,0.0,False
satmtb/airplane/60,airplane,airplane,0024,143,26.04,0.0,0.0,0.0,False
satmtb/airplane/61,airplane,airplane,0001,144,28.51,0.0,0.0,0.0,False
satmtb/airplane/61,airplane,airplane,0002,144,32.94,0.0,0.0,0.0,False
satmtb/airplane/61,airplane,airplane,0003,144,35.19,0.0,0.0,0.0,False
satmtb/airplane/61,airplane,airplane,0004,144,30.92,0.0,0.0,0.0,False
satmtb/airplane/61,airplane,airplane,0005,144,31.73,0.0,0.0,0.0,False
satmtb/airplane/61,airplane,airplane,0006,144,32.57,0.0,0.0,0.0,False
satmtb/airplane/61,airplane,airplane,0007,144,32.64,0.0,0.0,0.0,False
satmtb/airplane/61,airplane,airplane,0008,144,36.61,0.0,0.0,0.0,False
satmtb/airplane/61,airplane,airplane,0009,144,38.03,0.0,0.0,0.0,False
satmtb/airplane/61,airplane,airplane,0010,144,34.53,0.0,0.0,0.0,False
satmtb/airplane/61,airplane,airplane,0011,144,35.24,0.0,0.0,0.0,False
satmtb/airplane/61,airplane,airplane,0012,144,54.62,54.22,0.993,1.0,True
satmtb/airplane/61,airplane,airplane,0013,144,33.53,135.48,4.041,1.0,True
satmtb/airplane/61,airplane,airplane,0014,144,34.95,2.41,0.069,0.0,False
satmtb/airplane/62,airplane,airplane,0001,78,35.24,497.76,14.126,1.0,True
satmtb/airplane/62,airplane,airplane,0002,206,40.08,169.43,4.227,1.0,True
satmtb/airplane/63,airplane,airplane,0001,432,26.17,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0002,432,26.04,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0003,432,25.18,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0004,432,25.59,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0005,432,23.17,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0006,432,26.96,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0007,432,25.55,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0008,432,25.27,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0009,432,27.22,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0010,432,26.41,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0011,432,27.24,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0012,432,23.08,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0013,432,23.81,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0014,432,24.72,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0015,432,26.46,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0016,432,29.68,18.61,0.627,1.0,True
satmtb/airplane/63,airplane,airplane,0017,432,40.76,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0018,432,25.54,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0019,432,24.97,1.25,0.05,0.0,False
satmtb/airplane/63,airplane,airplane,0020,432,24.15,5.04,0.209,1.0,True
satmtb/airplane/63,airplane,airplane,0021,432,23.43,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0022,432,25.17,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0023,432,24.2,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0024,432,22.48,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0025,432,24.49,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0026,432,24.16,0.0,0.0,0.0,False
satmtb/airplane/63,airplane,airplane,0027,432,42.31,43.75,1.034,1.0,True
satmtb/airplane/63,airplane,airplane,0028,432,23.33,22.99,0.986,1.0,True
satmtb/airplane/63,airplane,airplane,0029,432,23.74,95.61,4.027,1.0,True
satmtb/ship/01,ship,ship,1,187,31.88,128.27,4.023,1.0,True
satmtb/ship/02,ship,ship,1,287,21.87,137.63,6.293,1.0,True
satmtb/ship/03,ship,ship,1,287,15.69,143.12,9.12,1.0,True
satmtb/ship/04,ship,ship,1,287,14.23,316.37,22.234,1.0,True
satmtb/ship/04,ship,ship,2,287,14.23,326.13,22.927,1.0,True
satmtb/ship/04,ship,ship,3,287,10.01,148.17,14.796,1.0,True
satmtb/ship/05,ship,ship,1,287,30.29,188.25,6.214,0.0,False
satmtb/ship/05,ship,ship,5,287,26.62,195.05,7.328,1.0,True
satmtb/ship/05,ship,ship,6,287,15.84,260.11,16.425,1.0,True
satmtb/ship/05,ship,ship,7,287,24.5,148.92,6.078,1.0,True
satmtb/ship/05,ship,ship,8,287,18.66,179.35,9.611,0.0,False
satmtb/ship/05,ship,ship,9,287,22.77,182.08,7.997,0.0,False
satmtb/ship/06,ship,ship,1,287,31.76,59.21,1.864,1.0,True
satmtb/ship/06,ship,ship,2,287,29.54,209.76,7.1,1.0,True
satmtb/ship/07,ship,ship,1,325,95.42,5.14,0.054,0.0,False
satmtb/ship/07,ship,ship,2,325,34.38,176.22,5.126,1.0,True
satmtb/ship/07,ship,ship,3,325,53.05,194.38,3.664,1.0,True
satmtb/ship/07,ship,ship,4,325,95.77,9.57,0.1,0.0,False
satmtb/ship/07,ship,ship,5,325,58.03,8.5,0.146,0.0,False
satmtb/ship/07,ship,ship,6,325,55.67,3.36,0.06,0.0,False
satmtb/ship/07,ship,ship,7,325,56.99,0.0,0.0,0.0,False
satmtb/ship/07,ship,ship,8,325,70.92,1.71,0.024,0.0,False
satmtb/ship/07,ship,ship,9,325,57.93,2.51,0.043,0.0,False
satmtb/ship/07,ship,ship,10,325,72.51,0.0,0.0,0.0,False
satmtb/ship/07,ship,ship,11,325,67.64,1.38,0.02,0.0,False
satmtb/ship/07,ship,ship,12,325,67.32,0.0,0.0,0.0,False
satmtb/ship/07,ship,ship,13,325,66.51,4.53,0.068,0.0,False
satmtb/ship/07,ship,ship,14,325,54.48,1.64,0.03,0.0,False
satmtb/ship/07,ship,ship,15,325,56.53,0.0,0.0,0.0,False
satmtb/ship/07,ship,ship,16,325,54.77,0.0,0.0,0.0,False
satmtb/ship/07,ship,ship,17,325,63.83,3.06,0.048,0.0,False
satmtb/ship/07,ship,ship,18,325,57.17,1.55,0.027,0.0,False
satmtb/ship/07,ship,ship,19,325,70.64,0.0,0.0,0.0,False
satmtb/ship/07,ship,ship,20,325,67.08,1.91,0.028,0.0,False
satmtb/ship/07,ship,ship,21,325,51.22,0.1,0.002,0.0,False
satmtb/ship/07,ship,ship,22,325,49.58,2.36,0.048,0.0,False
satmtb/ship/08,ship,ship,1,247,33.84,231.68,6.846,0.0,False
satmtb/ship/08,ship,ship,4,161,16.43,156.97,9.554,0.932,True
satmtb/ship/08,ship,ship,5,78,12.15,68.72,5.658,0.0,False
satmtb/ship/08,ship,ship,2,223,26.34,224.37,8.519,1.0,True
satmtb/ship/08,ship,ship,3,185,25.51,175.14,6.865,0.011,False
satmtb/ship/08,ship,ship,6,143,8.27,105.1,12.704,1.0,True
satmtb/ship/08,ship,ship,7,34,32.39,29.18,0.901,1.0,True
satmtb/ship/09,ship,ship,1,290,25.79,238.46,9.247,1.0,True
satmtb/ship/10,ship,ship,1,313,29.64,9.26,0.312,0.0,False
satmtb/ship/10,ship,ship,2,313,44.1,6.42,0.146,0.0,False
satmtb/ship/10,ship,ship,3,313,70.64,9.34,0.132,0.0,False
satmtb/ship/10,ship,ship,4,313,40.51,9.25,0.228,0.0,False
satmtb/ship/10,ship,ship,5,313,14.39,138.45,9.618,1.0,True
satmtb/ship/11,ship,ship,1,187,16.63,99.95,6.009,1.0,True
satmtb/ship/12,ship,ship,1,187,13.65,103.32,7.572,1.0,True
satmtb/ship/12,ship,ship,2,187,10.71,147.27,13.757,1.0,True
satmtb/ship/13,ship,ship,1,187,87.91,4.19,0.048,0.0,False
satmtb/ship/13,ship,ship,2,187,8.42,15.98,1.897,0.0,False
satmtb/ship/13,ship,ship,3,187,34.42,99.2,2.882,1.0,True
satmtb/ship/14,ship,ship,1,307,24.53,264.52,10.785,1.0,True
satmtb/ship/14,ship,ship,2,307,31.59,231.62,7.333,1.0,True
satmtb/ship/14,ship,ship,3,307,31.23,178.72,5.723,1.0,True
satmtb/ship/14,ship,ship,4,307,55.81,89.96,1.612,0.238,False
satmtb/ship/15,ship,ship,1,307,34.85,138.07,3.962,1.0,True
satmtb/ship/15,ship,ship,2,307,46.47,59.48,1.28,1.0,True
satmtb/ship/16,ship,ship,1,312,22.81,153.48,6.729,1.0,True
satmtb/ship/16,ship,ship,2,312,39.75,85.37,2.148,1.0,True
satmtb/ship/16,ship,ship,3,312,21.8,260.96,11.972,1.0,True
satmtb/ship/16,ship,ship,4,312,30.62,53.69,1.754,1.0,True
satmtb/ship/16,ship,ship,5,312,17.83,314.09,17.612,1.0,True
satmtb/ship/17,ship,ship,1,312,57.41,182.21,3.174,1.0,True
satmtb/ship/17,ship,ship,2,147,13.91,59.36,4.268,0.986,True
satmtb/ship/17,ship,ship,3,312,46.21,161.02,3.485,1.0,True
satmtb/ship/18,ship,ship,1,56,56.37,71.14,1.262,1.0,True
satmtb/ship/19,ship,ship,1,262,16.65,572.06,34.348,1.0,True
satmtb/ship/20,ship,ship,1,139,59.27,4.39,0.074,0.0,False
satmtb/ship/20,ship,ship,2,139,28.51,125.55,4.403,1.0,True
satmtb/ship/20,ship,ship,3,139,83.68,7.52,0.09,0.0,False
satmtb/ship/20,ship,ship,4,139,61.44,4.36,0.071,0.0,False
satmtb/ship/21,ship,ship,1,139,10.28,82.41,8.018,1.0,True
satmtb/ship/21,ship,ship,2,139,14.08,99.97,7.101,1.0,True
satmtb/ship/22,ship,ship,1,139,6.28,32.48,5.174,1.0,True
satmtb/ship/22,ship,ship,2,139,6.25,180.67,28.907,1.0,True
satmtb/ship/22,ship,ship,3,139,6.48,121.0,18.666,1.0,True
satmtb/ship/22,ship,ship,4,139,5.6,54.88,9.797,1.0,True
satmtb/ship/22,ship,ship,5,71,12.71,55.36,4.354,1.0,True
satmtb/ship/22,ship,ship,6,128,10.0,80.78,8.08,1.0,True
satmtb/ship/23,ship,ship,1,138,21.87,215.63,9.859,1.0,True
satmtb/ship/23,ship,ship,2,138,10.93,198.21,18.131,1.0,True
satmtb/ship/24,ship,ship,1,138,11.82,322.05,27.256,1.0,True
satmtb/ship/24,ship,ship,2,138,13.41,324.06,24.163,1.0,True
satmtb/ship/25,ship,ship,1,77,3.13,92.91,29.679,1.0,True
satmtb/ship/25,ship,ship,2,77,3.18,102.95,32.389,1.0,True
satmtb/ship/25,ship,ship,3,77,3.33,100.96,30.322,1.0,True
satmtb/ship/25,ship,ship,4,77,3.22,108.63,33.72,1.0,True
satmtb/ship/25,ship,ship,5,77,3.54,88.7,25.028,1.0,True
satmtb/ship/25,ship,ship,6,77,3.39,109.0,32.127,1.0,True
satmtb/ship/25,ship,ship,7,77,4.31,109.77,25.477,1.0,True
satmtb/ship/25,ship,ship,8,77,3.86,121.64,31.477,1.0,True
satmtb/ship/25,ship,ship,9,77,8.63,110.47,12.797,1.0,True
satmtb/ship/25,ship,ship,10,77,10.94,109.75,10.033,1.0,True
satmtb/ship/26,ship,ship,1,138,10.94,319.56,29.217,1.0,True
satmtb/ship/27,ship,ship,1,313,14.33,170.68,11.91,1.0,True
satmtb/ship/27,ship,ship,2,313,13.0,281.13,21.622,1.0,True
satmtb/ship/28,ship,ship,1,135,19.67,91.06,4.629,1.0,True
satmtb/ship/28,ship,ship,2,135,37.01,65.75,1.777,1.0,True
satmtb/ship/28,ship,ship,3,135,31.99,161.97,5.063,1.0,True
satmtb/ship/29,ship,ship,1,295,19.73,186.32,9.446,1.0,True
satmtb/ship/29,ship,ship,2,295,28.55,160.7,5.629,1.0,True
satmtb/ship/30,ship,ship,1,313,17.73,195.77,11.042,1.0,True
satmtb/ship/30,ship,ship,2,313,16.58,101.02,6.093,1.0,True
satmtb/ship/30,ship,ship,3,313,12.9,5.43,0.421,0.0,False
satmtb/ship/30,ship,ship,4,313,6.1,5.57,0.914,0.0,False
satmtb/ship/30,ship,ship,5,313,12.66,5.22,0.412,0.0,False
satmtb/ship/30,ship,ship,6,313,6.89,5.08,0.738,0.0,False
satmtb/ship/30,ship,ship,7,313,6.57,4.3,0.655,0.0,False
satmtb/ship/30,ship,ship,8,313,5.45,4.54,0.832,0.0,False
satmtb/ship/30,ship,ship,9,313,4.92,4.45,0.905,0.0,False
satmtb/ship/30,ship,ship,10,313,7.92,5.63,0.711,0.0,False
satmtb/ship/30,ship,ship,11,313,13.43,3.34,0.249,0.0,False
satmtb/ship/30,ship,ship,12,313,6.06,4.81,0.793,0.0,False
satmtb/ship/30,ship,ship,13,313,6.53,4.63,0.71,0.0,False
satmtb/ship/30,ship,ship,14,313,10.0,3.84,0.384,0.0,False
satmtb/ship/30,ship,ship,15,313,5.87,7.14,1.217,0.0,False
satmtb/ship/30,ship,ship,16,313,4.15,5.65,1.363,0.0,False
satmtb/ship/30,ship,ship,17,313,4.05,3.71,0.916,0.0,False
satmtb/ship/30,ship,ship,18,313,3.98,3.05,0.766,0.0,False
satmtb/ship/30,ship,ship,19,313,12.45,5.33,0.428,0.0,False
satmtb/ship/30,ship,ship,20,313,7.08,4.5,0.635,0.0,False
satmtb/ship/30,ship,ship,21,313,3.95,92.17,23.35,1.0,True
satmtb/ship/30,ship,ship,23,313,29.36,418.11,14.241,1.0,True
satmtb/ship/30,ship,ship,22,167,11.81,44.46,3.763,1.0,True
satmtb/ship/31,ship,ship,1,314,16.79,126.44,7.532,1.0,True
satmtb/ship/31,ship,ship,2,313,13.85,11.13,0.804,0.0,False
satmtb/ship/31,ship,ship,3,313,8.84,7.26,0.821,0.0,False
satmtb/ship/31,ship,ship,4,313,9.73,6.22,0.639,0.0,False
satmtb/ship/31,ship,ship,5,313,27.13,6.93,0.255,0.0,False
satmtb/ship/32,ship,ship,1,313,10.69,104.89,9.81,1.0,True
satmtb/ship/32,ship,ship,2,313,9.43,142.77,15.138,1.0,True
satmtb/ship/32,ship,ship,3,313,15.5,269.82,17.409,1.0,True
satmtb/ship/32,ship,ship,4,313,19.18,217.87,11.362,1.0,True
satmtb/ship/32,ship,ship,5,313,20.12,196.95,9.786,1.0,True
satmtb/ship/32,ship,ship,6,313,16.81,213.88,12.724,1.0,True
satmtb/ship/33,ship,ship,1,232,7.51,60.9,8.107,1.0,True
satmtb/ship/33,ship,ship,2,232,8.54,56.57,6.627,1.0,True
satmtb/ship/33,ship,ship,3,232,22.17,8.23,0.371,0.0,False
satmtb/ship/33,ship,ship,4,232,15.43,91.88,5.953,1.0,True
satmtb/ship/33,ship,ship,5,232,13.54,168.43,12.442,1.0,True
satmtb/ship/34,ship,ship,1,313,48.13,200.91,4.174,1.0,True
satmtb/ship/34,ship,ship,2,313,20.19,136.96,6.783,1.0,True
satmtb/ship/34,ship,ship,3,313,58.9,23.48,0.399,0.0,False
satmtb/ship/34,ship,ship,4,313,66.59,15.25,0.229,0.0,False
satmtb/ship/34,ship,ship,5,313,81.22,6.42,0.079,0.0,False
satmtb/ship/35,ship,ship,1,313,31.89,148.87,4.668,1.0,True
satmtb/ship/36,ship,ship,1,313,14.24,277.29,19.479,1.0,True
satmtb/ship/36,ship,ship,2,313,27.71,305.56,11.028,1.0,True
satmtb/ship/36,ship,ship,3,313,40.71,332.59,8.17,1.0,True
satmtb/ship/36,ship,ship,4,313,14.41,40.34,2.8,1.0,True
satmtb/ship/37,ship,ship,1,303,5.49,113.36,20.66,1.0,True
satmtb/ship/37,ship,ship,2,303,3.8,105.16,27.704,1.0,True
satmtb/ship/37,ship,ship,3,303,10.19,108.38,10.635,1.0,True
satmtb/ship/37,ship,ship,4,303,12.79,158.44,12.384,1.0,True
satmtb/ship/37,ship,ship,5,303,8.49,140.8,16.578,1.0,True
satmtb/ship/37,ship,ship,6,303,8.67,137.99,15.914,1.0,True
satmtb/ship/37,ship,ship,7,303,5.38,135.2,25.12,1.0,True
satmtb/ship/37,ship,ship,8,303,9.83,186.66,18.99,1.0,True
satmtb/ship/37,ship,ship,9,303,23.77,136.36,5.736,1.0,True
satmtb/ship/37,ship,ship,10,303,38.94,177.31,4.554,1.0,True
satmtb/ship/37,ship,ship,11,303,34.64,164.98,4.763,1.0,True
satmtb/ship/37,ship,ship,12,303,24.64,37.77,1.533,0.399,False
satmtb/ship/37,ship,ship,13,303,35.93,12.64,0.352,0.0,False
